year,month,district_Name,mandal_Name,panchayat_Name,gplgdcode,total_No_of_Application_Received,no_of_Application_Under_Process_At_GP,no_of_Application_Under_Process_AT_DTCP,no_of_Application_Approve_with_in_BSLA,no_of_Application_Approve_Beyond_BSLA,no_of_Application_Proceeding_Upload_with_in_SLA,no_of_Application_Proceeding_Upload_Beyond_SLA,no_of_Application_Reject_With_in_BSLA,no_of_Application_Reject_Beyond_BSLA,total_Fee,harithaNidhi,totalFeesWithHarithaNidhi
2024,November,Siddipet,Gajwel,Ahmedipur,206233,1,0,0,1,0,0,0,0,0,3100.4,0,0
2024,November,Siddipet,Gajwel,Akkaram,206234,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Gajwel,Bayyaram,206237,3,1,0,2,0,0,0,0,0,5191.8,0,0
2024,November,Siddipet,Gajwel,Dilalpur,206243,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Gajwel,Kolgur,206247,3,0,0,3,0,0,0,0,0,2624.2,0,0
2024,November,Siddipet,Gajwel,Srigiripalle,206254,2,0,0,1,0,0,1,0,0,8183.3,0,0
2024,November,Siddipet,Husnabad,Mahamadappor,201233,1,0,0,0,1,0,0,0,0,0,0,0
2024,November,Siddipet,Husnabad,Malapalli,201234,1,0,0,0,0,0,0,0,1,0,0,0
2024,November,Siddipet,Husnabad,Merjapoor,201236,1,0,0,1,0,0,0,0,0,9176,0,0
2024,November,Siddipet,Husnabad,Pandilla,201240,3,1,0,0,0,0,1,1,0,15087.7,0,0
2024,November,Siddipet,Husnabad,Potharam (S),201241,3,2,0,1,0,0,0,0,0,14340.6,0,0
2024,November,Siddipet,Husnabad,Potlapalli,201243,4,1,0,1,0,0,2,0,0,4262.6,0,0
2024,November,Siddipet,Jagdevpur,Alirajpet,206276,1,0,0,1,0,0,0,0,0,2672,0,0
2024,November,Siddipet,Jagdevpur,Gollapalle,206285,1,0,0,1,0,0,0,0,0,7258.4,0,0
2024,November,Siddipet,Jagdevpur,Jagdevpur,206287,3,1,0,2,0,0,0,0,0,19727.5,0,0
2024,November,Siddipet,Jagdevpur,Lingareddypalli,206288,1,0,0,1,0,0,0,0,0,3743.5,0,0
2024,November,Siddipet,Jagdevpur,Munigadapa,206289,2,1,0,1,0,0,0,0,0,3104.9,0,0
2024,November,Siddipet,Jagdevpur,Teegul Narsapur,206294,2,0,0,2,0,0,0,0,0,7686.5,0,0
2024,November,Siddipet,Jagdevpur,Thimmapur,206295,1,0,0,0,0,0,1,0,0,2001.9,0,0
2024,November,Siddipet,Jagdevpur,Venkatapur Pt,279188,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Koheda,Koheda,201480,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Koheda,Ramchandrapoor,201487,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Koheda,Shanigaram,201489,4,4,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Koheda,Sriramulapally,201490,2,1,0,1,0,0,0,0,0,4159.9,0,0
2024,November,Siddipet,Koheda,Teegalakuntapally,201491,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Koheda,Thangalapally,201492,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Komuravelli ,Ainapur,213339,2,0,0,1,0,1,0,0,0,18754.7,0,0
2024,November,Siddipet,Komuravelli ,Gouraipalle,213346,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Komuravelli ,Guruvannapeta,213348,1,0,0,0,0,0,1,0,0,6991,0,0
2024,November,Siddipet,Komuravelli ,Komaravelly,213351,8,4,0,2,0,0,2,0,0,60823.9,0,0
2024,November,Siddipet,Komuravelli ,Ramsagar,213359,2,0,0,1,0,0,0,1,0,0,0,0
2024,November,Siddipet,Komuravelli ,Rasoolabad,279733,2,0,0,2,0,0,0,0,0,41050.4,0,0
2024,November,Siddipet,Kondapak,Bandaram,206406,1,0,0,1,0,0,0,0,0,2590.8,0,0
2024,November,Siddipet,Kondapak,Konaipalle,206410,1,0,0,1,0,0,0,0,0,9955.4,0,0
2024,November,Siddipet,Kondapak,Kuknurpalle,206412,3,2,0,1,0,0,0,0,0,3294.1,0,0
2024,November,Siddipet,Kondapak,Velikatta,206421,2,0,0,2,0,0,0,0,0,21426.3,0,0
2024,November,Siddipet,Kondapak,Vishwanthapally - Ravindranagar,279215,2,1,0,0,0,0,1,0,0,8708.2,0,0
2024,November,Siddipet,Maddur,Bairanpalle,213752,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Maddur,Bekkal,213753,1,0,0,1,0,0,0,0,0,1449.6,0,0
2024,November,Siddipet,Maddur,Dharmaram,213754,2,0,0,1,1,0,0,0,0,0,0,0
2024,November,Siddipet,Maddur,Dhoolmitta,213755,2,1,0,0,0,0,1,0,0,5293.8,0,0
2024,November,Siddipet,Maddur,Kamalayapalle,213758,2,0,0,2,0,0,0,0,0,10432.5,0,0
2024,November,Siddipet,Maddur,Kootigal,213760,4,0,0,1,0,0,0,3,0,2030,0,0
2024,November,Siddipet,Maddur,Ladunoor,213761,2,0,0,0,0,0,2,0,0,7623,0,0
2024,November,Siddipet,Maddur,Rebarthi,213766,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Markook ,Bhavandapur,257961,2,0,0,2,0,0,0,0,0,3156.9,0,0
2024,November,Siddipet,Markook ,Cheberthy,206280,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Markook ,Damarakunta,206562,2,0,0,2,0,0,0,0,0,3114.8,0,0
2024,November,Siddipet,Markook ,Karkapatla,206563,8,2,0,1,0,0,5,0,0,12415.5,0,0
2024,November,Siddipet,Markook ,Markook,206570,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Markook ,Pamulaparthi,207033,2,0,0,2,0,0,0,0,0,22608.7,0,0
2024,November,Siddipet,Markook ,Pathur,207034,2,1,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Markook ,Sivar Venkatapur,206292,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Markook ,Vardarajpur,206296,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Mirdoddi,Akberpet,206541,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Mirdoddi,Alwal,206542,1,0,0,1,0,0,0,0,0,5928.8,0,0
2024,November,Siddipet,Mirdoddi,Bhoompalli,206544,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Mirdoddi,Lingupally,279225,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Mirdoddi,Mallupalle,206552,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Mirdoddi,Mirdoddi,206553,5,1,0,1,2,0,0,0,1,0,0,0
2024,November,Siddipet,Mirdoddi,Mothey,206554,3,0,0,2,0,0,0,1,0,7848.6,0,0
2024,November,Siddipet,Mirdoddi,Rudraram,206555,3,2,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Mirdoddi,Veerareddipalle,206556,2,0,0,2,0,0,0,0,0,5318.1,0,0
2024,November,Siddipet,Mulug,Achaipalle,206557,1,0,0,1,0,0,0,0,0,1914,0,0
2024,November,Siddipet,Mulug,Baswapur,206560,1,0,0,1,0,0,0,0,0,2832.6,0,0
2024,November,Siddipet,Mulug,Cheela Sagar,206561,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Mulug,Kokkonda,206565,5,0,0,5,0,0,0,0,0,34273.8,0,0
2024,November,Siddipet,Mulug,Kothur,206567,3,1,0,1,0,0,1,0,0,1630.3,0,0
2024,November,Siddipet,Mulug,Mulug,206571,2,0,0,2,0,0,0,0,0,5473.4,0,0
2024,November,Siddipet,Mulug,Narsapur,243413,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Mulug,Tunki Bollaram,206575,3,2,0,1,0,0,0,0,0,14523,0,0
2024,November,Siddipet,Nanganur,Ankushapur,206601,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Nanganur,Baddipadaga,206602,2,1,0,1,0,0,0,0,0,3257.4,0,0
2024,November,Siddipet,Nanganur,Gatlamalyal,206604,1,0,0,1,0,0,0,0,0,3354.8,0,0
2024,November,Siddipet,Nanganur,Khanapur,206606,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Nanganur,Maqdumpur,206609,3,2,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Nanganur,Mundrai,206610,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Nanganur,Nanganur,206612,3,0,0,1,1,0,1,0,0,21515.4,0,0
2024,November,Siddipet,Nanganur,Narmetta,206613,2,0,0,2,0,0,0,0,0,12804.2,0,0
2024,November,Siddipet,Nanganur,Palamakula,206615,3,1,0,2,0,0,0,0,0,4000,0,0
2024,November,Siddipet,Nanganur,Rajgopalpet,206616,3,0,0,3,0,0,0,0,0,3139.2,0,0
2024,November,Siddipet,Nanganur,Rampur,206617,2,1,0,1,0,0,0,0,0,6609.1,0,0
2024,November,Siddipet,Narayanaraopet,Gurralagondi,206159,5,1,0,1,0,0,3,0,0,17668.9,0,0
2024,November,Siddipet,Narayanaraopet,Laxmidevipally,257947,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Narayanaraopet,Narayanraopet,206956,1,0,0,0,0,0,1,0,0,6339.3,0,0
2024,November,Siddipet,Raipole ,Arepalli SJ,243924,1,0,0,1,0,0,0,0,0,1746.8,0,0
2024,November,Siddipet,Raipole ,Chinnamasanpalle,206179,1,0,0,1,0,0,0,0,0,1741.5,0,0
2024,November,Siddipet,Raipole ,Kothapalle,206185,1,0,0,1,0,0,0,0,0,2613.4,0,0
2024,November,Siddipet,Raipole ,Lingareddipalli,206187,1,0,0,1,0,0,0,0,0,1717.3,0,0
2024,November,Siddipet,Raipole ,Ramaram,206192,2,0,0,1,0,0,0,1,0,0,0,0
2024,November,Siddipet,Raipole ,Waddepalle,206199,5,0,0,5,0,0,0,0,0,7633.3,0,0
2024,November,Siddipet,Siddipet,Tornal,206962,2,1,0,1,0,0,0,0,0,5016.2,0,0
2024,November,Siddipet,Thoguta,Brahmanbanjerupally,257950,1,0,0,1,0,0,0,0,0,4360,0,0
2024,November,Siddipet,Thoguta,Ghanapur,206986,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Thoguta,Govardhanagiri,243415,1,0,0,1,0,0,0,0,0,3002.6,0,0
2024,November,Siddipet,Thoguta,Thoguta,206993,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Thoguta,Yellareddipet,206997,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Siddipet,Wargal,Ananthagiripalle,207022,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Wargal,Chandkhan Maktha,279388,1,0,0,0,0,0,1,0,0,3787.9,0,0
2024,November,Siddipet,Wargal,Gouraram,207025,6,0,0,3,0,0,2,1,0,30692.8,0,0
2024,November,Siddipet,Wargal,Guntipalle,207026,3,0,0,1,0,0,2,0,0,5185.5,0,0
2024,November,Siddipet,Wargal,Jabbapur,279390,1,0,0,1,0,0,0,0,0,712.1,0,0
2024,November,Siddipet,Wargal,Majidpalle,207027,1,0,0,1,0,0,0,0,0,1604.4,0,0
2024,November,Siddipet,Wargal,Mallareddypally,279399,1,0,0,0,0,0,1,0,0,1002.1,0,0
2024,November,Siddipet,Wargal,Nacharam,207031,4,1,0,2,1,0,0,0,0,6395.4,0,0
2024,November,Siddipet,Wargal,Nemtur,207029,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Siddipet,Wargal,Thuniki Maktha,279396,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Wargal,Tunki Kalsa,207035,1,0,0,0,0,0,1,0,0,1286.6,0,0
2024,November,Siddipet,Wargal,Veluru,207036,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Siddipet,Wargal,Wargal,207037,1,0,0,1,0,0,0,0,0,6252.6,0,0
2024,November,Suryapet,Atmakur (S),Nemmikal,207170,1,0,0,1,0,0,0,0,0,1222.4,0,0
2024,November,Suryapet,Chilkur,Janakinagar,207303,1,0,0,1,0,0,0,0,0,1522.1,0,0
2024,November,Suryapet,Chinthalapalem ,Chinthalapalem,207666,3,1,0,2,0,0,0,0,0,3231.8,0,0
2024,November,Suryapet,Chivvemla,Lakshminayakthanda,207355,5,4,0,0,0,0,0,1,0,0,0,0
2024,November,Suryapet,Jaji Reddi Gudem,Adivemla,207518,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Suryapet,Jaji Reddi Gudem,Arvapally,280955,2,0,0,0,0,0,2,0,0,3049.7,0,0
2024,November,Suryapet,Kodad,Alwalapuram,280970,2,0,0,2,0,0,0,0,0,2750.2,0,0
2024,November,Suryapet,Kodad,Gudibanda,207594,3,0,0,1,0,0,2,0,0,5866.4,0,0
2024,November,Suryapet,Kodad,Kapagalu,207595,1,0,0,1,0,0,0,0,0,2015.5,0,0
2024,November,Suryapet,Kodad,Nallabandagudem,207604,1,0,0,1,0,0,0,0,0,4689.9,0,0
2024,November,Suryapet,Mattampalle,Mattampally,207658,2,0,0,2,0,0,0,0,0,3306.5,0,0
2024,November,Suryapet,Mellachervu,Mellacheruvu,207673,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Suryapet,Munagala,Akupamula,207752,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Suryapet,Nagaram ,Machireddy Pally,207526,1,0,0,1,0,0,0,0,0,1488.9,0,0
2024,November,Suryapet,Penpahad,Nagulapahad,281641,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Suryapet,Thirumalagiri,Kokyanayak Thanda,280323,1,0,0,0,0,0,1,0,0,3455,0,0
2024,November,Suryapet,Thunga Thurthi,Gottiparthy,208168,1,0,0,0,1,0,0,0,0,0,0,0
2024,November,Suryapet,Thunga Thurthi,Vempati,208181,2,0,0,0,0,0,2,0,0,2062.7,0,0
2024,November,Vikarabad,Bantaram,Turmamidi,209917,2,0,0,1,0,0,0,1,0,0,0,0
2024,November,Vikarabad,Basheerabad,Allapur (B),277683,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Basheerabad,Bahadurpur,277686,2,0,0,1,0,0,0,1,0,15543,0,0
2024,November,Vikarabad,Basheerabad,Ekmai,209923,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Basheerabad,Mailwar,209930,1,0,0,0,0,0,1,0,0,1858.4,0,0
2024,November,Vikarabad,Bomraspeta,Botlavani Thanda,281786,1,0,0,0,0,0,1,0,0,12407.9,0,0
2024,November,Vikarabad,Bomraspeta,Chowdapalle,204967,2,1,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Bomraspeta,Erpumalla,204971,3,0,0,3,0,0,0,0,0,7345,0,0
2024,November,Vikarabad,Bomraspeta,Kothur,204974,2,1,0,1,0,0,0,0,0,1354.9,0,0
2024,November,Vikarabad,Bomraspeta,Thunkumetla,204985,2,0,0,0,0,0,2,0,0,8318.8,0,0
2024,November,Vikarabad,Dharur,Chinthakunta,209969,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Dharur,Ghattepally,209975,1,0,0,1,0,0,0,0,0,6102,0,0
2024,November,Vikarabad,Dharur,Gurudotla,209977,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Dharur,Kerelly,209979,1,0,0,0,0,0,1,0,0,12495.5,0,0
2024,November,Vikarabad,Dharur,Nagasamunder,209986,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Doma,Dadapur,209998,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Doma,Dirsampally,209999,1,0,0,1,0,0,0,0,0,5741.2,0,0
2024,November,Vikarabad,Doma,Gumdal,210004,1,0,0,1,0,0,0,0,0,4180,0,0
2024,November,Vikarabad,Doma,Kistapur,210005,1,0,0,1,0,0,0,0,0,4843,0,0
2024,November,Vikarabad,Doulatabad,Bandivada,281804,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Doulatabad,Bichal,205100,2,0,0,1,0,0,0,1,0,14891.7,0,0
2024,November,Vikarabad,Doulatabad,Doulatabad,205104,3,0,0,0,0,0,2,1,0,8200,0,0
2024,November,Vikarabad,Doulatabad,Kudrimalla,205109,3,2,0,0,0,0,1,0,0,13368.4,0,0
2024,November,Vikarabad,Doulatabad,Yamki,205117,1,0,0,1,0,0,0,0,0,5681.9,0,0
2024,November,Vikarabad,Kodangal,Appaipalle,205352,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Kodangal,Hasnabad,205355,2,1,0,1,0,0,0,0,0,13842.7,0,0
2024,November,Vikarabad,Kodangal,Parsapur,205362,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Kodangal,Udmeshwaram,205369,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Kotepally,Barwad,209904,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Kotepally,Kotpally,210346,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Kulkacharla,Adivivenkatapur,210142,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Kulkacharla,Chellapur,210148,1,0,0,1,0,0,0,0,0,12981.6,0,0
2024,November,Vikarabad,Kulkacharla,Chowdapur,210149,3,0,0,3,0,0,0,0,0,34091.6,0,0
2024,November,Vikarabad,Kulkacharla,Ghanapur,210150,1,0,0,1,0,0,0,0,0,4227.9,0,0
2024,November,Vikarabad,Kulkacharla,Ippaipalle,210151,1,0,0,1,0,0,0,0,0,3007.2,0,0
2024,November,Vikarabad,Kulkacharla,Kulkacherla,210155,5,1,0,4,0,0,0,0,0,53367.7,0,0
2024,November,Vikarabad,Kulkacharla,Rampur,210166,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Marpalle,Ghanpur,210215,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Marpalle,Kalkoda,210216,1,0,0,1,0,0,0,0,0,1945.2,0,0
2024,November,Vikarabad,Marpalle,Kotlapur,210218,1,0,0,1,0,0,0,0,0,1535.1,0,0
2024,November,Vikarabad,Marpalle,Siripura,210228,1,0,0,0,0,0,1,0,0,2504.9,0,0
2024,November,Vikarabad,Mominpet,Cheemaldari,210274,2,1,1,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Mominpet,Durgamchervu,210276,1,0,0,0,0,0,1,0,0,1531.4,0,0
2024,November,Vikarabad,Mominpet,Kesaram,210279,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Mominpet,Kolkonda,210280,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Mominpet,Mominpet,210282,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Mominpet,Yenkathala,210288,2,0,0,0,0,0,2,0,0,4340.3,0,0
2024,November,Vikarabad,Nawabpet,Arkathala,210291,2,0,0,2,0,0,0,0,0,48387.5,0,0
2024,November,Vikarabad,Nawabpet,Dathapur,278196,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Nawabpet,Gangeda,210296,12,12,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Nawabpet,Kadcharla,210298,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Nawabpet,Madireddipalle,210303,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Nawabpet,Pulumamidi,210309,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Nawabpet,Vattimeenapally,278197,1,0,0,0,0,0,1,0,0,4090.4,0,0
2024,November,Vikarabad,Nawabpet,Yellakonda,210310,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pargi,Barkathpally,210311,1,0,0,1,0,0,0,0,0,3114.8,0,0
2024,November,Vikarabad,Pargi,Gadsingapur,210315,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pargi,Govindapoor,210316,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pargi,Jafferpally,278205,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pargi,Madharam,210320,4,2,0,2,0,0,0,0,0,1903,0,0
2024,November,Vikarabad,Pargi,Mittakodur,210321,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pargi,Narayanpoor,210322,4,0,0,3,0,0,1,0,0,17472.5,0,0
2024,November,Vikarabad,Pargi,Naskal,210323,12,8,0,4,0,0,0,0,0,10390.9,0,0
2024,November,Vikarabad,Pargi,Peta Madaram,278208,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pargi,Rapole,210327,1,0,0,1,0,0,0,0,0,4672.2,0,0
2024,November,Vikarabad,Pargi,Ravalapally,278252,6,4,0,0,0,0,0,2,0,0,0,0
2024,November,Vikarabad,Pargi,Rukumpally,278201,2,1,0,1,0,0,0,0,0,2702.3,0,0
2024,November,Vikarabad,Pargi,Sulthanpoor,210329,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pargi,Syedmalkapur,210330,5,2,0,1,0,0,2,0,0,17294.4,0,0
2024,November,Vikarabad,Peddemul,Gazipur,210337,1,0,0,0,1,0,0,0,0,11471.2,0,0
2024,November,Vikarabad,Peddemul,Mambapur,210347,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Peddemul,Nagulapally,210350,1,0,0,1,0,0,0,0,0,10511,0,0
2024,November,Vikarabad,Peddemul,Thattepally,210357,12,0,0,0,0,0,1,11,0,6068.5,0,0
2024,November,Vikarabad,Pudur,Angadichittampalle,210358,5,5,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pudur,Chengomul,210360,1,0,0,1,0,0,0,0,0,4970,0,0
2024,November,Vikarabad,Pudur,Kadmoor,210362,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pudur,Kandlapalle,210363,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pudur,Kankal,210364,2,0,0,2,0,0,0,0,0,6432.4,0,0
2024,November,Vikarabad,Pudur,Kervelly,210365,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Pudur,Mirzapur,210370,7,0,0,0,0,0,7,0,0,23252.9,0,0
2024,November,Vikarabad,Pudur,Pudugurthi,278292,1,0,0,1,0,0,0,0,0,2420.4,0,0
2024,November,Vikarabad,Pudur,Somangurthy,210376,3,0,0,3,0,0,0,0,0,18373.1,0,0
2024,November,Vikarabad,Pudur,Thirumalapur,210377,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Tandur,Antharam(B),210519,2,1,0,1,0,0,0,0,0,10796.1,0,0
2024,November,Vikarabad,Vikarabad,Godamguda,209976,2,0,0,2,0,0,0,0,0,35805.4,0,0
2024,November,Vikarabad,Vikarabad,Khamareddy Guda,277819,4,0,0,1,0,0,0,3,0,0,0,0
2024,November,Vikarabad,Vikarabad,Kothalguda,210551,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Vikarabad,Vikarabad,Yerravalle,210563,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Amarachintha,Chandragad,205745,1,0,0,1,0,0,0,0,0,2206.9,0,0
2024,November,Wanaparthy,Amarachintha,Mastipur,204871,1,0,0,1,0,0,0,0,0,3136.3,0,0
2024,November,Wanaparthy,Amarachintha,Nandimalla X Roads,257963,1,0,0,1,0,0,0,0,0,1742.2,0,0
2024,November,Wanaparthy,Amarachintha,Pamireddipalle,204876,2,0,0,0,0,0,2,0,0,4289,0,0
2024,November,Wanaparthy,Amarachintha,Singampeta,204879,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Atmakur,Arepalle,204862,2,1,0,1,0,0,0,0,0,1758.7,0,0
2024,November,Wanaparthy,Atmakur,Jurial,204867,1,0,0,1,0,0,0,0,0,1045.9,0,0
2024,November,Wanaparthy,Atmakur,Thippadampalle,204880,7,0,0,2,0,0,3,2,0,16688.5,0,0
2024,November,Wanaparthy,Atmakur,Thoompalle,204881,1,0,0,0,1,0,0,0,0,0,0,0
2024,November,Wanaparthy,Chinnambavi ,Kaloor,206014,1,0,0,1,0,0,0,0,0,2173.3,0,0
2024,November,Wanaparthy,Ghanpur,Anthaipally,205170,1,0,0,0,0,0,1,0,0,1696.7,0,0
2024,November,Wanaparthy,Ghanpur,Donthikunta Thanda,280326,2,0,0,1,0,0,1,0,0,3112.7,0,0
2024,November,Wanaparthy,Ghanpur,Eerla Thanda,280327,2,0,0,2,0,0,0,0,0,2720.7,0,0
2024,November,Wanaparthy,Ghanpur,Ghanpur,205172,6,2,0,4,0,0,0,0,0,23765.4,0,0
2024,November,Wanaparthy,Ghanpur,Kamaluddinpur,205174,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Ghanpur,Mamidimada,205176,1,0,0,1,0,0,0,0,0,802.2,0,0
2024,November,Wanaparthy,Ghanpur,Manajipet,205177,5,0,0,3,0,0,1,1,0,5524.8,0,0
2024,November,Wanaparthy,Ghanpur,Parvathapur,205179,3,0,0,3,0,0,0,0,0,3589.2,0,0
2024,November,Wanaparthy,Ghanpur,Solipur,205183,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Ghanpur,Suraipally,279627,1,0,0,0,0,0,1,0,0,1489.1,0,0
2024,November,Wanaparthy,Gopalpeta,Ananthapur,279326,2,0,0,2,0,0,0,0,0,3501.9,0,0
2024,November,Wanaparthy,Gopalpeta,Chennur,205216,2,1,0,1,0,0,0,0,0,1337.8,0,0
2024,November,Wanaparthy,Gopalpeta,Gopalpet,205217,3,0,0,2,0,0,0,1,0,3416.5,0,0
2024,November,Wanaparthy,Gopalpeta,Jainthirmalapur,205218,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Gopalpeta,Tadiparthy,205224,3,0,0,3,0,0,0,0,0,4077.6,0,0
2024,November,Wanaparthy,Gopalpeta,Yedutla,205227,2,1,0,1,0,0,0,0,0,11090.7,0,0
2024,November,Wanaparthy,Kothakota,Amdabakula,205465,2,0,0,2,0,0,0,0,0,2618.7,0,0
2024,November,Wanaparthy,Kothakota,Apparala,205466,1,0,0,1,0,0,0,0,0,1106.3,0,0
2024,November,Wanaparthy,Kothakota,Kanaipally,205470,1,0,0,1,0,0,0,0,0,2503.4,0,0
2024,November,Wanaparthy,Kothakota,Nirven,205480,1,0,0,1,0,0,0,0,0,1299,0,0
2024,November,Wanaparthy,Kothakota,Pamapur,205482,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Madanapur ,Duppalle,204995,1,0,0,1,0,0,0,0,0,1516.4,0,0
2024,November,Wanaparthy,Madanapur ,Govindahally,280676,1,0,0,1,0,0,0,0,0,1004.4,0,0
2024,November,Wanaparthy,Madanapur ,Konnur,205472,2,0,0,2,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Madanapur ,Madanapur,205474,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Madanapur ,Narsingapur,205477,2,0,0,1,0,0,0,1,0,1469.5,0,0
2024,November,Wanaparthy,Madanapur ,Thirumalaipally,205488,1,0,0,0,0,0,1,0,0,1313.7,0,0
2024,November,Wanaparthy,Pangal,Bahadur Gudem,280844,1,0,0,1,0,0,0,0,0,603,0,0
2024,November,Wanaparthy,Pangal,Busireddypally,205793,1,0,0,1,0,0,0,0,0,1301.7,0,0
